Ensembl Protein ID	Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENSMUSP00000021381	ENSMUST00000021381	ENSMUSG00000020994	Pnn
ENSMUSP00000021384	ENSMUST00000021384	ENSMUSG00000035349	Mia2
ENSMUSP00000021390	ENSMUST00000021390	ENSMUSG00000021003	Galc
ENSMUSP00000021399	ENSMUST00000021399	ENSMUSG00000021012	Zc3h14
ENSMUSP00000021405	ENSMUST00000021405	ENSMUSG00000021018	Polr2h
ENSMUSP00000021406	ENSMUST00000021406	ENSMUSG00000062198	2700097O09Rik
ENSMUSP00000021407	ENSMUST00000021407	ENSMUSG00000073079	Srp54a
ENSMUSP00000021410	ENSMUST00000021410	ENSMUSG00000021022	Ppp2r3c
ENSMUSP00000021411	ENSMUST00000021411	ENSMUSG00000021023	1110008L16Rik
ENSMUSP00000021412	ENSMUST00000021412	ENSMUSG00000021024	Psma6
ENSMUSP00000021413	ENSMUST00000021413	ENSMUSG00000021025	Nfkbia
ENSMUSP00000021416	ENSMUST00000021416	ENSMUSG00000021028	Mbip
ENSMUSP00000021420	ENSMUST00000021420	ENSMUSG00000021032	Ngb
ENSMUSP00000021423	ENSMUST00000021423	ENSMUSG00000072919	Noxred1
ENSMUSP00000021424	ENSMUST00000021424	ENSMUSG00000021036	Sptlc2
ENSMUSP00000021425	ENSMUST00000021425	ENSMUSG00000021037	Ahsa1
ENSMUSP00000021426	ENSMUST00000021426	ENSMUSG00000021038	Vipas39
ENSMUSP00000021428	ENSMUST00000021428	ENSMUSG00000021039	Snw1
ENSMUSP00000021438	ENSMUST00000021438	ENSMUSG00000021047	Nova1
ENSMUSP00000021443	ENSMUST00000021443	ENSMUSG00000021048	Mthfd1
ENSMUSP00000021447	ENSMUST00000021447	ENSMUSG00000021051	Ppp2r5e
ENSMUSP00000021450	ENSMUST00000021450	ENSMUSG00000021054	Sgpp1
ENSMUSP00000021453	ENSMUST00000021453	ENSMUSG00000021056	Tex21
ENSMUSP00000021458	ENSMUST00000021458	ENSMUSG00000021061	Sptb
ENSMUSP00000021459	ENSMUST00000021459	ENSMUSG00000021062	Rab15
ENSMUSP00000021466	ENSMUST00000021466	ENSMUSG00000021066	Atl1
ENSMUSP00000021467	ENSMUST00000021467	ENSMUSG00000021067	Sav1
ENSMUSP00000021468	ENSMUST00000021468	ENSMUSG00000021068	Nin
ENSMUSP00000021471	ENSMUST00000021471	ENSMUSG00000021072	Tmx1
ENSMUSP00000021479	ENSMUST00000021479	ENSMUSG00000021076	Actr10
ENSMUSP00000021482	ENSMUST00000021482	ENSMUSG00000021078	Tomm20l
ENSMUSP00000021486	ENSMUST00000021486	ENSMUSG00000021079	Timm9
ENSMUSP00000021490	ENSMUST00000021490	ENSMUSG00000021081	Serpina1f
ENSMUSP00000021494	ENSMUST00000021494	ENSMUSG00000021086	Ccdc175
ENSMUSP00000021495	ENSMUST00000021495	ENSMUSG00000041550	Serpina5
ENSMUSP00000021496	ENSMUST00000021496	ENSMUSG00000041536	Serpina3a
ENSMUSP00000021497	ENSMUST00000021497	ENSMUSG00000021087	Rtn1
ENSMUSP00000021506	ENSMUST00000021506	ENSMUSG00000021091	Serpina3n
ENSMUSP00000021512	ENSMUST00000021512	ENSMUSG00000021094	Dhrs7
ENSMUSP00000021513	ENSMUST00000021513	ENSMUSG00000021095	Gsc
ENSMUSP00000021514	ENSMUST00000021514	ENSMUSG00000021096	Ppm1a
ENSMUSP00000021519	ENSMUST00000021519	ENSMUSG00000021099	Six6
ENSMUSP00000021520	ENSMUST00000021520	ENSMUSG00000021101	4930408O17Rik
ENSMUSP00000021522	ENSMUST00000021522	ENSMUSG00000021102	Glrx5
ENSMUSP00000021523	ENSMUST00000021523	ENSMUSG00000021103	Mnat1
ENSMUSP00000021527	ENSMUST00000021527	ENSMUSG00000021108	Prkch
ENSMUSP00000021530	ENSMUST00000021530	ENSMUSG00000021109	Hif1a
ENSMUSP00000021532	ENSMUST00000021532	ENSMUSG00000021113	Snapc1
ENSMUSP00000021535	ENSMUST00000021535	ENSMUSG00000021111	Papola
ENSMUSP00000021536	ENSMUST00000021536	ENSMUSG00000021114	Atp6v1d
ENSMUSP00000021539	ENSMUST00000021539	ENSMUSG00000021115	Vrk1
ENSMUSP00000021544	ENSMUST00000021544	ENSMUSG00000021118	Plek2
ENSMUSP00000021547	ENSMUST00000021547	ENSMUSG00000066440	Zfyve26
ENSMUSP00000021548	ENSMUST00000021548	ENSMUSG00000021123	Rdh12
ENSMUSP00000021550	ENSMUST00000021550	ENSMUSG00000021125	Arg2
ENSMUSP00000021552	ENSMUST00000021552	ENSMUSG00000021127	Zfp36l1
ENSMUSP00000021554	ENSMUST00000021554	ENSMUSG00000015143	Actn1
ENSMUSP00000021558	ENSMUST00000021558	ENSMUSG00000021130	Galnt16
ENSMUSP00000021559	ENSMUST00000021559	ENSMUSG00000021131	Erh
ENSMUSP00000021564	ENSMUST00000021564	ENSMUSG00000021136	Smoc1
ENSMUSP00000021567	ENSMUST00000021567	ENSMUSG00000021140	Pcnx
ENSMUSP00000021572	ENSMUST00000021572	ENSMUSG00000021147	Wdr37
ENSMUSP00000021573	ENSMUST00000021573	ENSMUSG00000021148	Gm9745
ENSMUSP00000021574	ENSMUST00000021574	ENSMUSG00000021149	Gtpbp4
ENSMUSP00000021592	ENSMUST00000021592	ENSMUSG00000021175	Cdca7l
ENSMUSP00000021594	ENSMUST00000021594	ENSMUSG00000021177	Tdp1
ENSMUSP00000021595	ENSMUST00000021595	ENSMUSG00000021178	Psmc1
ENSMUSP00000021596	ENSMUST00000021596	ENSMUSG00000021179	Nrde2
ENSMUSP00000021603	ENSMUST00000021603	ENSMUSG00000021186	Fbln5
ENSMUSP00000021605	ENSMUST00000021605	ENSMUSG00000021188	Trip11
ENSMUSP00000021606	ENSMUST00000021606	ENSMUSG00000021189	Atxn3
ENSMUSP00000021607	ENSMUST00000021607	ENSMUSG00000021190	Lgmn
ENSMUSP00000021609	ENSMUST00000021609	ENSMUSG00000021192	Golga5
ENSMUSP00000021610	ENSMUST00000021610	ENSMUSG00000021194	Chga
ENSMUSP00000021611	ENSMUST00000021611	ENSMUSG00000021193	Pitrm1
ENSMUSP00000021614	ENSMUST00000021614	ENSMUSG00000021196	Pfkp
ENSMUSP00000021617	ENSMUST00000021617	ENSMUSG00000021200	Asb2
ENSMUSP00000021620	ENSMUST00000021620	ENSMUSG00000021203	Otub2
ENSMUSP00000021628	ENSMUST00000021628	ENSMUSG00000021207	Akr1c21
ENSMUSP00000021630	ENSMUST00000021630	ENSMUSG00000021210	Akr1c6
ENSMUSP00000021631	ENSMUST00000021631	ENSMUSG00000021209	Ppp4r4
ENSMUSP00000021632	ENSMUST00000021632	ENSMUSG00000021211	Akr1c12
ENSMUSP00000021634	ENSMUST00000021634	ENSMUSG00000021213	Akr1c13
ENSMUSP00000021635	ENSMUST00000021635	ENSMUSG00000021214	Akr1c18
ENSMUSP00000021639	ENSMUST00000021639	ENSMUSG00000021216	Tubal3
ENSMUSP00000021641	ENSMUST00000021641	ENSMUSG00000021217	Tshz3
ENSMUSP00000021645	ENSMUST00000021645	ENSMUSG00000021222	Dcaf4
ENSMUSP00000021646	ENSMUST00000021646	ENSMUSG00000021223	Papln
ENSMUSP00000021647	ENSMUST00000021647	ENSMUSG00000021224	Numb
ENSMUSP00000021649	ENSMUST00000021649	ENSMUSG00000021226	Acot2
ENSMUSP00000021652	ENSMUST00000021652	ENSMUSG00000052392	Acot4
ENSMUSP00000021653	ENSMUST00000021653	ENSMUSG00000021228	Acot3
ENSMUSP00000021659	ENSMUST00000021659	ENSMUSG00000021234	Fam161b
ENSMUSP00000021661	ENSMUST00000021661	ENSMUSG00000021235	Coq6
ENSMUSP00000021662	ENSMUST00000021662	ENSMUSG00000021236	Entpd5
ENSMUSP00000021665	ENSMUST00000021665	ENSMUSG00000021239	Vsx2
ENSMUSP00000021666	ENSMUST00000021666	ENSMUSG00000021240	Abcd4
ENSMUSP00000021667	ENSMUST00000021667	ENSMUSG00000021241	Isca2
ENSMUSP00000021668	ENSMUST00000021668	ENSMUSG00000021242	Npc2
ENSMUSP00000021669	ENSMUST00000021669	ENSMUSG00000021243	Fcf1
ENSMUSP00000021670	ENSMUST00000021670	ENSMUSG00000021244	Ylpm1
ENSMUSP00000021674	ENSMUST00000021674	ENSMUSG00000021250	Fos
ENSMUSP00000021676	ENSMUST00000021676	ENSMUSG00000021252	0610007P14Rik
ENSMUSP00000021680	ENSMUST00000021680	ENSMUSG00000021255	Esrrb
ENSMUSP00000021681	ENSMUST00000021681	ENSMUSG00000021256	Vash1
ENSMUSP00000021682	ENSMUST00000021682	ENSMUSG00000021257	Angel1
ENSMUSP00000021684	ENSMUST00000021684	ENSMUSG00000021259	Cyp46a1
ENSMUSP00000021685	ENSMUST00000021685	ENSMUSG00000021260	Hhipl1
ENSMUSP00000021689	ENSMUST00000021689	ENSMUSG00000021262	Evl
ENSMUSP00000021691	ENSMUST00000021691	ENSMUSG00000021263	Degs2
ENSMUSP00000021692	ENSMUST00000021692	ENSMUSG00000021264	Yy1
ENSMUSP00000021693	ENSMUST00000021693	ENSMUSG00000021265	Slc25a29
ENSMUSP00000021698	ENSMUST00000021698	ENSMUSG00000021270	Hsp90aa1
ENSMUSP00000021706	ENSMUST00000021706	ENSMUSG00000021277	Traf3
ENSMUSP00000021707	ENSMUST00000021707	ENSMUSG00000021278	Amn
ENSMUSP00000021714	ENSMUST00000021714	ENSMUSG00000021286	Zfyve21
ENSMUSP00000021715	ENSMUST00000021715	ENSMUSG00000021287	Xrcc3
ENSMUSP00000021719	ENSMUST00000021719	ENSMUSG00000021290	2010107E04Rik
ENSMUSP00000021726	ENSMUST00000021726	ENSMUSG00000011148	Adssl1
ENSMUSP00000021728	ENSMUST00000021728	ENSMUSG00000064326	Siva1
ENSMUSP00000021729	ENSMUST00000021729	ENSMUSG00000021298	Gpr132
ENSMUSP00000021734	ENSMUST00000021734	ENSMUSG00000021303	Gng4
ENSMUSP00000021738	ENSMUST00000021738	ENSMUSG00000021306	Gpr137b
ENSMUSP00000021750	ENSMUST00000021750	ENSMUSG00000021313	Ryr2
ENSMUSP00000021757	ENSMUST00000021757	ENSMUSG00000021322	Aoah
ENSMUSP00000021761	ENSMUST00000021761	ENSMUSG00000021326	Trim27
ENSMUSP00000021769	ENSMUST00000021769	ENSMUSG00000021336	Slc17a4
ENSMUSP00000021770	ENSMUST00000021770	ENSMUSG00000021337	Scgn
ENSMUSP00000021772	ENSMUST00000021772	ENSMUSG00000021339	Mrs2
ENSMUSP00000021773	ENSMUST00000021773	ENSMUSG00000021340	Gpld1
ENSMUSP00000021776	ENSMUST00000021776	ENSMUSG00000021348	Prl7d1
ENSMUSP00000021778	ENSMUST00000021778	ENSMUSG00000055360	Prl2c5
ENSMUSP00000021779	ENSMUST00000021779	ENSMUSG00000005891	Prl4a1
ENSMUSP00000021784	ENSMUST00000021784	ENSMUSG00000021356	Irf4
ENSMUSP00000021785	ENSMUST00000021785	ENSMUSG00000021357	Exoc2
ENSMUSP00000021787	ENSMUST00000021787	ENSMUSG00000021359	Tfap2a
ENSMUSP00000021790	ENSMUST00000021790	ENSMUSG00000021361	Tmem14c
ENSMUSP00000021791	ENSMUST00000021791	ENSMUSG00000021362	Gcm2
ENSMUSP00000021792	ENSMUST00000021792	ENSMUSG00000021363	Mak
ENSMUSP00000021793	ENSMUST00000021793	ENSMUSG00000021364	Elovl2
ENSMUSP00000021794	ENSMUST00000021794	ENSMUSG00000021365	Nedd9
ENSMUSP00000021796	ENSMUST00000021796	ENSMUSG00000021367	Edn1
ENSMUSP00000021797	ENSMUST00000021797	ENSMUSG00000021368	Tbc1d7
ENSMUSP00000021800	ENSMUST00000021800	ENSMUSG00000021371	Mcur1
ENSMUSP00000021802	ENSMUST00000021802	ENSMUSG00000021373	Cap2
ENSMUSP00000021803	ENSMUST00000021803	ENSMUSG00000021374	Nup153
ENSMUSP00000021806	ENSMUST00000021806	ENSMUSG00000021376	Tpmt
ENSMUSP00000021807	ENSMUST00000021807	ENSMUSG00000021377	Dek
ENSMUSP00000021810	ENSMUST00000021810	ENSMUSG00000021379	Id4
ENSMUSP00000021813	ENSMUST00000021813	ENSMUSG00000021381	Barx1
ENSMUSP00000021816	ENSMUST00000021816	ENSMUSG00000021384	Susd3
ENSMUSP00000021817	ENSMUST00000021817	ENSMUSG00000021385	Ippk
ENSMUSP00000021818	ENSMUST00000021818	ENSMUSG00000021391	Cenpp
ENSMUSP00000021820	ENSMUST00000021820	ENSMUSG00000021388	Aspn
ENSMUSP00000021822	ENSMUST00000021822	ENSMUSG00000021390	Ogn
ENSMUSP00000021824	ENSMUST00000021824	ENSMUSG00000021392	Nol8
ENSMUSP00000021828	ENSMUST00000021828	ENSMUSG00000021396	Nxnl2
ENSMUSP00000021832	ENSMUST00000021832	ENSMUSG00000021400	Wrnip1
ENSMUSP00000021834	ENSMUST00000021834	ENSMUSG00000079049	Serpinb1c
ENSMUSP00000021837	ENSMUST00000021837	ENSMUSG00000021404	Serpinb9c
ENSMUSP00000021843	ENSMUST00000021843	ENSMUSG00000046949	Nqo2
ENSMUSP00000021844	ENSMUST00000021844	ENSMUSG00000021408	Ripk1
ENSMUSP00000021847	ENSMUST00000021847	ENSMUSG00000021411	Pxdc1
ENSMUSP00000021851	ENSMUST00000021851	ENSMUSG00000021414	Fam217a
ENSMUSP00000021853	ENSMUST00000021853	ENSMUSG00000021416	Eci3
ENSMUSP00000021854	ENSMUST00000021854	ENSMUSG00000021417	Eci2
ENSMUSP00000021857	ENSMUST00000021857	ENSMUSG00000021420	Fars2
ENSMUSP00000021860	ENSMUST00000021860	ENSMUSG00000021423	Ly86
ENSMUSP00000021864	ENSMUST00000021864	ENSMUSG00000021427	Ssr1
ENSMUSP00000021866	ENSMUST00000021866	ENSMUSG00000021428	Riok1
ENSMUSP00000021870	ENSMUST00000021870	ENSMUSG00000021432	Slc35b3
ENSMUSP00000021880	ENSMUST00000021880	ENSMUSG00000044258	Ctla2a
ENSMUSP00000021884	ENSMUST00000021884	ENSMUSG00000074874	Ctla2b
ENSMUSP00000021885	ENSMUST00000021885	ENSMUSG00000033834	Tpbpa
ENSMUSP00000021888	ENSMUST00000021888	ENSMUSG00000021439	Ctsq
ENSMUSP00000021889	ENSMUST00000021889	ENSMUSG00000055679	Ctsr
ENSMUSP00000021890	ENSMUST00000021890	ENSMUSG00000021441	Cts6
ENSMUSP00000021891	ENSMUST00000021891	ENSMUSG00000057446	Cts8
ENSMUSP00000021892	ENSMUST00000021892	ENSMUSG00000021440	Cts7
ENSMUSP00000021898	ENSMUST00000021898	ENSMUSG00000021448	Shc3
ENSMUSP00000021900	ENSMUST00000021900	ENSMUSG00000021451	Sema4d
ENSMUSP00000021903	ENSMUST00000021903	ENSMUSG00000021453	Gadd45g
ENSMUSP00000021907	ENSMUST00000021907	ENSMUSG00000021456	Fbp2
ENSMUSP00000021911	ENSMUST00000021911	ENSMUSG00000021458	2010111I01Rik
ENSMUSP00000021913	ENSMUST00000021913	ENSMUSG00000021460	Auh
ENSMUSP00000021918	ENSMUST00000021918	ENSMUSG00000021464	Ror2
ENSMUSP00000021920	ENSMUST00000021920	ENSMUSG00000021468	Sptlc1
ENSMUSP00000021921	ENSMUST00000021921	ENSMUSG00000021466	Ptch1
ENSMUSP00000021922	ENSMUST00000021922	ENSMUSG00000021469	Msx2
ENSMUSP00000021925	ENSMUST00000021925	ENSMUSG00000021470	Ercc6l2
ENSMUSP00000021926	ENSMUST00000021926	ENSMUSG00000021470	Ercc6l2
ENSMUSP00000021929	ENSMUST00000021929	ENSMUSG00000021476	Habp4
ENSMUSP00000021930	ENSMUST00000021930	ENSMUSG00000021474	Sfxn1
ENSMUSP00000021932	ENSMUST00000021932	ENSMUSG00000021478	Drd1a
ENSMUSP00000021933	ENSMUST00000021933	ENSMUSG00000021477	Ctsl
ENSMUSP00000021937	ENSMUST00000021937	ENSMUSG00000021481	Zfp346
ENSMUSP00000021938	ENSMUST00000021938	ENSMUSG00000021482	Aaed1
ENSMUSP00000021939	ENSMUST00000021939	ENSMUSG00000021483	Cdk20
ENSMUSP00000021940	ENSMUST00000021940	ENSMUSG00000021484	Lman2
ENSMUSP00000021941	ENSMUST00000021941	ENSMUSG00000021485	Mxd3
ENSMUSP00000021942	ENSMUST00000021942	ENSMUSG00000021486	Prelid1
ENSMUSP00000021948	ENSMUST00000021948	ENSMUSG00000021492	F12
ENSMUSP00000021950	ENSMUST00000021950	ENSMUSG00000034675	Dbn1
ENSMUSP00000021956	ENSMUST00000021956	ENSMUSG00000021494	Ddx41
ENSMUSP00000021957	ENSMUST00000021957	ENSMUSG00000021495	Fam193b
ENSMUSP00000021958	ENSMUST00000021958	ENSMUSG00000021496	Pcbd2
ENSMUSP00000021959	ENSMUST00000021959	ENSMUSG00000021497	Txndc15
ENSMUSP00000021961	ENSMUST00000021961	ENSMUSG00000021499	Catsper3
ENSMUSP00000021963	ENSMUST00000021963	ENSMUSG00000021501	Caml
ENSMUSP00000021968	ENSMUST00000021968	ENSMUSG00000021506	Pitx1
ENSMUSP00000021970	ENSMUST00000021970	ENSMUSG00000021508	Cxcl14
ENSMUSP00000021971	ENSMUST00000021971	ENSMUSG00000021509	Slc25a48
ENSMUSP00000021990	ENSMUST00000021990	ENSMUSG00000021518	Ptdss1
ENSMUSP00000021991	ENSMUST00000021991	ENSMUSG00000021519	Mterfd1
ENSMUSP00000021993	ENSMUST00000021993	ENSMUSG00000021520	Uqcrb
ENSMUSP00000021997	ENSMUST00000021997	ENSMUSG00000058900	Rsl1
ENSMUSP00000022007	ENSMUST00000022007	ENSMUSG00000021534	1700001L19Rik
ENSMUSP00000022009	ENSMUST00000022009	ENSMUSG00000021537	Cetn3
ENSMUSP00000022013	ENSMUST00000022013	ENSMUSG00000021536	Adcy2
ENSMUSP00000022019	ENSMUST00000022019	ENSMUSG00000021538	Il9
ENSMUSP00000022023	ENSMUST00000022023	ENSMUSG00000021541	Trpc7
ENSMUSP00000022028	ENSMUST00000022028	ENSMUSG00000021545	1700067P10Rik
ENSMUSP00000022030	ENSMUST00000022030	ENSMUSG00000021548	Ccnh
ENSMUSP00000022032	ENSMUST00000022032	ENSMUSG00000021550	2210016F16Rik
ENSMUSP00000022036	ENSMUST00000022036	ENSMUSG00000021553	Slc28a3
ENSMUSP00000022038	ENSMUST00000022038	ENSMUSG00000021555	Naa35
ENSMUSP00000022039	ENSMUST00000022039	ENSMUSG00000021556	Golm1
ENSMUSP00000022040	ENSMUST00000022040	ENSMUSG00000021557	Agtpbp1
ENSMUSP00000022048	ENSMUST00000022048	ENSMUSG00000021565	Slc6a19
ENSMUSP00000022051	ENSMUST00000022051	ENSMUSG00000021567	Nkd2
ENSMUSP00000022053	ENSMUST00000022053	ENSMUSG00000021569	Trip13
ENSMUSP00000022057	ENSMUST00000022057	ENSMUSG00000021573	Tppp
ENSMUSP00000022059	ENSMUST00000022059	ENSMUSG00000021575	Ahrr
ENSMUSP00000022060	ENSMUST00000022060	ENSMUSG00000021576	Pdcd6
ENSMUSP00000022062	ENSMUST00000022062	ENSMUSG00000021577	Sdha
ENSMUSP00000022063	ENSMUST00000022063	ENSMUSG00000021578	Ccdc127
ENSMUSP00000022064	ENSMUST00000022064	ENSMUSG00000021579	Lrrc14b
ENSMUSP00000022075	ENSMUST00000022075	ENSMUSG00000021587	Pcsk1
ENSMUSP00000022078	ENSMUST00000022078	ENSMUSG00000021589	Rhobtb3
ENSMUSP00000022081	ENSMUST00000022081	ENSMUSG00000021590	Spata9
ENSMUSP00000022082	ENSMUST00000022082	ENSMUSG00000021591	Glrx
ENSMUSP00000022087	ENSMUST00000022087	ENSMUSG00000021595	Nsun2
ENSMUSP00000022089	ENSMUST00000022089	ENSMUSG00000021598	Med10
ENSMUSP00000022091	ENSMUST00000022091	ENSMUSG00000021600	8030423J24Rik
ENSMUSP00000022095	ENSMUST00000022095	ENSMUSG00000021604	Irx4
ENSMUSP00000022097	ENSMUST00000022097	ENSMUSG00000021606	Ndufs6
ENSMUSP00000022098	ENSMUST00000022098	ENSMUSG00000021607	Mrpl36
ENSMUSP00000022099	ENSMUST00000022099	ENSMUSG00000021608	Lpcat1
ENSMUSP00000022100	ENSMUST00000022100	ENSMUSG00000021609	Slc6a3
ENSMUSP00000022102	ENSMUST00000022102	ENSMUSG00000021610	Clptm1l
ENSMUSP00000022104	ENSMUST00000022104	ENSMUSG00000021611	Tert
ENSMUSP00000022105	ENSMUST00000022105	ENSMUSG00000021612	Slc6a18
ENSMUSP00000022108	ENSMUST00000022108	ENSMUSG00000021613	Hapln1
ENSMUSP00000022115	ENSMUST00000022115	ENSMUSG00000021615	Xrcc4
ENSMUSP00000022119	ENSMUST00000022119	ENSMUSG00000021619	Atg10
ENSMUSP00000022120	ENSMUST00000022120	ENSMUSG00000021620	Acot12
ENSMUSP00000022121	ENSMUST00000022121	ENSMUSG00000021621	Zcchc9
ENSMUSP00000022122	ENSMUST00000022122	ENSMUSG00000021622	Ckmt2
ENSMUSP00000022124	ENSMUST00000022124	ENSMUSG00000021624	Cd180
ENSMUSP00000022135	ENSMUST00000022135	ENSMUSG00000078941	Taf9
ENSMUSP00000022136	ENSMUST00000022136	ENSMUSG00000021635	Rad17
ENSMUSP00000022137	ENSMUST00000022137	ENSMUSG00000021636	Marveld2
ENSMUSP00000022140	ENSMUST00000022140	ENSMUSG00000021638	Ocln
ENSMUSP00000022142	ENSMUST00000022142	ENSMUSG00000021640	Naip1
ENSMUSP00000022145	ENSMUST00000022145	ENSMUSG00000021643	Serf1
ENSMUSP00000022147	ENSMUST00000022147	ENSMUSG00000021645	Smn1
ENSMUSP00000022148	ENSMUST00000022148	ENSMUSG00000021646	Mccc2
ENSMUSP00000022150	ENSMUST00000022150	ENSMUSG00000021647	Cartpt
ENSMUSP00000022153	ENSMUST00000022153	ENSMUSG00000021650	Ptcd2
ENSMUSP00000022163	ENSMUST00000022163	ENSMUSG00000021660	Btf3
ENSMUSP00000022164	ENSMUST00000022164	ENSMUSG00000021661	Ankra2
ENSMUSP00000022169	ENSMUST00000022169	ENSMUSG00000021665	Hexb
ENSMUSP00000022170	ENSMUST00000022170	ENSMUSG00000021666	Gfm2
ENSMUSP00000022172	ENSMUST00000022172	ENSMUSG00000021668	Polk
ENSMUSP00000022176	ENSMUST00000022176	ENSMUSG00000021670	Hmgcr
ENSMUSP00000022182	ENSMUST00000022182	ENSMUSG00000021675	F2rl2
ENSMUSP00000022185	ENSMUST00000022185	ENSMUSG00000021678	F2rl1
ENSMUSP00000022186	ENSMUST00000022186	ENSMUSG00000021679	S100z
ENSMUSP00000022189	ENSMUST00000022189	ENSMUSG00000021681	Aggf1
ENSMUSP00000022192	ENSMUST00000022192	ENSMUSG00000021684	Pde8b
ENSMUSP00000022195	ENSMUST00000022195	ENSMUSG00000021685	Otp
ENSMUSP00000022196	ENSMUST00000022196	ENSMUSG00000021686	Ap3b1
ENSMUSP00000022197	ENSMUST00000022197	ENSMUSG00000021687	Scamp1
ENSMUSP00000022203	ENSMUST00000022203	ENSMUSG00000021692	Dimt1
ENSMUSP00000022204	ENSMUST00000022204	ENSMUSG00000021693	Kif2a
ENSMUSP00000022207	ENSMUST00000022207	ENSMUSG00000021696	Elovl7
ENSMUSP00000022212	ENSMUST00000022212	ENSMUSG00000021701	Plk2
ENSMUSP00000022213	ENSMUST00000022213	ENSMUSG00000021702	Thbs4
ENSMUSP00000022217	ENSMUST00000022217	ENSMUSG00000021706	Zfyve16
ENSMUSP00000022218	ENSMUST00000022218	ENSMUSG00000021707	Dhfr
ENSMUSP00000022220	ENSMUST00000022220	ENSMUSG00000014850	Msh3
ENSMUSP00000022222	ENSMUST00000022222	ENSMUSG00000021709	Erbb2ip
ENSMUSP00000022224	ENSMUST00000022224	ENSMUSG00000021711	Trappc13
ENSMUSP00000022225	ENSMUST00000022225	ENSMUSG00000021712	Trim23
ENSMUSP00000022226	ENSMUST00000022226	ENSMUSG00000021713	Ppwd1
ENSMUSP00000022227	ENSMUST00000022227	ENSMUSG00000021714	Cenpk
ENSMUSP00000022228	ENSMUST00000022228	ENSMUSG00000021715	Cwc27
ENSMUSP00000022230	ENSMUST00000022230	ENSMUSG00000021716	Srek1ip1
ENSMUSP00000022232	ENSMUST00000022232	ENSMUSG00000021718	4933425L06Rik
ENSMUSP00000022235	ENSMUST00000022235	ENSMUSG00000021721	Htr1a
ENSMUSP00000022239	ENSMUST00000022239	ENSMUSG00000021725	Parp8
ENSMUSP00000022242	ENSMUST00000022242	ENSMUSG00000021728	Emb
ENSMUSP00000022245	ENSMUST00000022245	ENSMUSG00000021731	Mrps30
ENSMUSP00000022246	ENSMUST00000022246	ENSMUSG00000021732	Fgf10
ENSMUSP00000022256	ENSMUST00000022256	ENSMUSG00000021737	Psmd6
ENSMUSP00000022257	ENSMUST00000022257	ENSMUSG00000021738	Atxn7
ENSMUSP00000022262	ENSMUST00000022262	ENSMUSG00000021743	Fezf2
ENSMUSP00000022264	ENSMUST00000022264	ENSMUSG00000021745	Ptprg
ENSMUSP00000022268	ENSMUST00000022268	ENSMUSG00000021748	Pdhb
ENSMUSP00000022269	ENSMUST00000022269	ENSMUSG00000021749	Oit1
ENSMUSP00000022271	ENSMUST00000022271	ENSMUSG00000021751	Acox2
ENSMUSP00000022272	ENSMUST00000022272	ENSMUSG00000021752	Kctd6
ENSMUSP00000022275	ENSMUST00000022275	ENSMUSG00000049985	Ankrd55
ENSMUSP00000022281	ENSMUST00000022281	ENSMUSG00000016018	Skiv2l2
ENSMUSP00000022282	ENSMUST00000022282	ENSMUSG00000021760	Gpx8
ENSMUSP00000022286	ENSMUST00000022286	ENSMUSG00000021764	Ndufs4
ENSMUSP00000022287	ENSMUST00000022287	ENSMUSG00000021765	Fst
ENSMUSP00000022292	ENSMUST00000022292	ENSMUSG00000021770	Samd8
ENSMUSP00000022293	ENSMUST00000022293	ENSMUSG00000021771	Vdac2
ENSMUSP00000022294	ENSMUST00000022294	ENSMUSG00000021772	Nkiras1
ENSMUSP00000022296	ENSMUST00000022296	ENSMUSG00000021774	Ube2e1
ENSMUSP00000022303	ENSMUST00000022303	ENSMUSG00000021779	Thrb
ENSMUSP00000022304	ENSMUST00000022304	ENSMUSG00000021779	Thrb
ENSMUSP00000022310	ENSMUST00000022310	ENSMUSG00000021785	Ngly1
ENSMUSP00000022311	ENSMUST00000022311	ENSMUSG00000021786	Oxsm
ENSMUSP00000022314	ENSMUST00000022314	ENSMUSG00000021789	Sftpa1
ENSMUSP00000022315	ENSMUST00000022315	ENSMUSG00000021790	Dydc1
ENSMUSP00000022316	ENSMUST00000022316	ENSMUSG00000021791	Dydc2
ENSMUSP00000022317	ENSMUST00000022317	ENSMUSG00000021792	Fam213a
ENSMUSP00000022322	ENSMUST00000022322	ENSMUSG00000021794	Glud1
ENSMUSP00000022325	ENSMUST00000022325	ENSMUSG00000021797	9230112D13Rik
ENSMUSP00000022327	ENSMUST00000022327	ENSMUSG00000021798	Ldb3
ENSMUSP00000022328	ENSMUST00000022328	ENSMUSG00000021798	Ldb3
ENSMUSP00000022330	ENSMUST00000022330	ENSMUSG00000021798	Ldb3
ENSMUSP00000022331	ENSMUST00000022331	ENSMUSG00000021799	Opn4
ENSMUSP00000022337	ENSMUST00000022337	ENSMUSG00000021803	Cdhr1
ENSMUSP00000022338	ENSMUST00000022338	ENSMUSG00000021804	Rgr
ENSMUSP00000022340	ENSMUST00000022340	ENSMUSG00000021806	Nid2
ENSMUSP00000022341	ENSMUST00000022341	ENSMUSG00000021807	2700060E02Rik
ENSMUSP00000022343	ENSMUST00000022343	ENSMUSG00000021809	Nudt13
